gene	start	stop	frame	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
SKTGIJFO_CDS_4713	210280	209750	-	PP456879.1	-27953.8	8047	225.0	0.645	1.332e-68	8047	249.875717	2.360908638287789e-74	No_custom_HMM	No_custom_HMM	No_custom_HMM	8047	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4714	211224	210295	-	PP456879.1	-76011200.0	3187	257.0	0.473	1.461e-77	3187	334.91217	7.857668343630099e-100	No_custom_HMM	No_custom_HMM	No_custom_HMM	3187	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4715	212398	211235	-	PP456879.1	-2371594000.0	3239	356.0	0.499	1.87e-110	3239	482.79248	1.057065157257972e-144	No_custom_HMM	No_custom_HMM	No_custom_HMM	3239	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4716	212438	213487	+	PP456879.1	-862002.6	3196	400.0	0.618	3.4589999999999997e-125	3196	459.993988	1.026334420150793e-137	No_custom_HMM	No_custom_HMM	No_custom_HMM	3196	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4717	213491	216406	+	PP456879.1	-2.172559e+27	3248	1165.0	0.614	0.0	3248	1298.641846	0.0	No_custom_HMM	No_custom_HMM	No_custom_HMM	3248	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4718	217716	216448	-	PP456879.1	-1755766000000.0	14440	495.0	0.602	2.044e-157	14440	621.108948	1.865974870905575e-186	No_custom_HMM	No_custom_HMM	No_custom_HMM	14440	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4719	218176	217727	-	PP456879.1	-8655.07	14569	203.0	0.689	8.919e-62	14569	239.105988	2.8286992053329164e-71	No_custom_HMM	No_custom_HMM	No_custom_HMM	14569	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4720	219429	218188	-	PP456879.1	-84213820000.0	2767	280.0	0.391	2.876e-83	2767	401.337616	9.554699680934039e-120	No_custom_HMM	No_custom_HMM	No_custom_HMM	2767	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4721	219531	221045	+	PP456879.1	-2867935000.0	16120	877.0	0.841	4.194e-288	16120	958.903687	1.3672184960117907e-288	No_custom_HMM	No_custom_HMM	No_custom_HMM	16120	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4722	221265	221149	-	PP456879.1	-17.05131	33573	81.0	0.986	1.379e-21	33573	110.329948	7.009021217753999e-32	No_custom_HMM	No_custom_HMM	No_custom_HMM	33573	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4723	221489	221400	-	PP456879.1	-2.184235	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4724	223433	221517	-	PP456879.1	-2050162000000000.0	3011	492.0	0.445	4.019e-154	3011	804.639465	1.0707512766387347e-241	No_custom_HMM	No_custom_HMM	No_custom_HMM	3011	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	DNA polymerase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4725	224956	223535	-	PP456879.1	-56848390000000.0	18270	810.0	0.829	1.795e-265	18270	756.202087	2.0217576352928948e-227	No_custom_HMM	No_custom_HMM	No_custom_HMM	18270	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4726	226368	225019	-	PP456879.1	-41866360000.0	2962	405.0	0.519	1.112e-126	2962	544.815613	2.4662493486107855e-163	No_custom_HMM	No_custom_HMM	No_custom_HMM	2962	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	RNA polymerase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4727	227212	226355	-	PP456879.1	-457048700.0	5038	211.0	0.431	1.102e-61	5038	307.276947	1.8897418647413658e-91	No_custom_HMM	No_custom_HMM	No_custom_HMM	5038	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4728	227384	227878	+	PP456879.1	-132810.2	14050	226.0	0.685	2.289e-69	14050	251.283768	9.405999528662553e-75	No_custom_HMM	No_custom_HMM	No_custom_HMM	14050	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4729	227890	229491	+	PP456879.1	-14913650000000.0	4585	426.0	0.456	1.0870000000000001e-131	4585	653.259827	6.87031060419474e-196	No_custom_HMM	No_custom_HMM	No_custom_HMM	4585	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4730	229789	229679	-	PP456879.1	-0.07533369	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4731	229981	229889	-	PP456879.1	-1.029809	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4732	230145	230002	-	PP456879.1	-12.63605	35523	98.0	0.967	3.585e-27	35523	129.56041	5.15744162057578e-38	No_custom_HMM	No_custom_HMM	No_custom_HMM	35523	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4733	230435	230241	-	PP456879.1	-8.87199	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4734	230682	230491	-	PP456879.1	-8.554178	38157	121.0	0.899	1.1530000000000001e-34	38157	147.841751	1.5190436749432346e-43	No_custom_HMM	No_custom_HMM	No_custom_HMM	38157	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4735	230967	230695	-	PP456879.1	-16.21234	24742	172.0	0.949	4.623e-52	24742	187.34697	8.929075311993784e-56	No_custom_HMM	No_custom_HMM	No_custom_HMM	24742	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4736	232673	231135	-	PP456879.1	-67519850000000.0	16	295.0	0.346	2.498e-86	16	155.325089	4.215470003333039e-45	No_custom_HMM	No_custom_HMM	No_custom_HMM	16	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	DNA helicase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4737	234765	232732	-	PP456879.1	-6.400426e+16	3015	514.0	0.433	1.4530000000000002e-160	3015	835.573669	5.6062949135763766e-251	No_custom_HMM	No_custom_HMM	No_custom_HMM	3015	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	RNA polymerase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4738	235698	234796	-	PP456879.1	-15033940.0	23982	640.0	1.0	2.924e-210	23982	727.71283	2.209863012450818e-219	No_custom_HMM	No_custom_HMM	No_custom_HMM	23982	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	RNA polymerase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4739	235927	235817	-	PP456879.1	-1.742027	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4740	236034	235924	-	PP456879.1	-1.165917	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4741	237220	236021	-	PP456879.1	-5164568000.0	18919	714.0	0.871	8.256e-234	18919	796.110962	1.1759069050674024e-239	No_custom_HMM	No_custom_HMM	No_custom_HMM	18919	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	RNA polymerase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4742	237317	237198	-	PP456879.1	-2.435305	33041	73.0	0.932	1.35e-18	33041	108.917038	1.9009612393894148e-31	No_custom_HMM	No_custom_HMM	No_custom_HMM	33041	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4743	237382	237744	+	PP456879.1	-284.3063	3455	102.0	0.468	2.029e-27	3455	128.553848	2.0500324040337312e-37	No_custom_HMM	No_custom_HMM	No_custom_HMM	3455	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4744	239165	237786	-	PP456879.1	-10171010000.0	3520	238.0	0.328	1.199e-68	3520	426.580231	2.3622942834476537e-127	No_custom_HMM	No_custom_HMM	No_custom_HMM	3520	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4745	240807	239134	-	PP456879.1	-1273740000000.0	3141	336.0	0.359	3.362e-100	3141	598.163086	2.8221419350821527e-179	No_custom_HMM	No_custom_HMM	No_custom_HMM	3141	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4746	242389	240824	-	PP456879.1	-3521807000000.0	3209	407.0	0.43	6.671e-125	3209	610.202393	6.0137928943974905e-183	No_custom_HMM	No_custom_HMM	No_custom_HMM	3209	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4747	242537	242391	-	PP456879.1	-1.300992	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4748	243255	242515	-	PP456879.1	-295764.9	3284	125.0	0.332	3.063e-33	3284	269.566071	6.109175821420938e-80	No_custom_HMM	No_custom_HMM	No_custom_HMM	3284	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4749	244172	243342	-	PP456879.1	-191237100.0	3229	343.0	0.632	1.511e-107	3229	347.94162	7.274041686770564e-104	No_custom_HMM	No_custom_HMM	No_custom_HMM	3229	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4750	245351	244185	-	PP456879.1	-16615730000.0	100	212.0	0.352	2.613e-60	100	183.14418	1.9375030044188666e-53	No_custom_HMM	No_custom_HMM	No_custom_HMM	100	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	SbcD-like subunit of palindrome specific endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4751	245862	245314	-	PP456879.1	-323677.6	5171	126.0	0.406	1.699e-33	5171	208.768585	1.7117546304508135e-61	No_custom_HMM	No_custom_HMM	No_custom_HMM	5171	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4752	246454	245897	-	PP456879.1	-470661.6	16420	268.0	0.714	2.466e-83	16420	292.219086	2.2625853425742954e-87	No_custom_HMM	No_custom_HMM	No_custom_HMM	16420	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4753	246865	246455	-	PP456879.1	-20325.41	3294	119.0	0.476	8.318999999999999e-33	3294	130.450592	9.858465230237874e-38	No_custom_HMM	No_custom_HMM	No_custom_HMM	3294	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4754	247423	246959	-	PP456879.1	-25157.97	25720	305.0	0.937	7.58e-97	25720	347.498505	1.3405013801629576e-104	No_custom_HMM	No_custom_HMM	No_custom_HMM	25720	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4755	247745	247410	-	PP456879.1	-14925.85	26086	243.0	1.0	4.419e-76	26086	259.272034	6.563230283784701e-78	No_custom_HMM	No_custom_HMM	No_custom_HMM	26086	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4756	248408	247797	-	PP456879.1	-16835.63	3254	177.0	0.492	1.011e-51	3254	241.605301	1.5110345679379765e-71	No_custom_HMM	No_custom_HMM	No_custom_HMM	3254	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4757	248842	248417	-	PP456879.1	-9911.748	26219	310.0	1.0	9.170000000000001e-99	26219	334.921478	7.26036392491506e-101	No_custom_HMM	No_custom_HMM	No_custom_HMM	26219	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4758	249238	248855	-	PP456879.1	-2734.184	26652	260.0	0.965	6.46e-82	26652	278.189362	1.8412999320466163e-83	No_custom_HMM	No_custom_HMM	No_custom_HMM	26652	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4759	249292	249441	+	PP456879.1	-0.06575339	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4760	249392	249526	+	PP456879.1	-0.1832493	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4761	249810	249628	-	PP456879.1	-23.36441	35368	136.0	1.0	4.474e-40	35368	156.401535	3.3126318479809332e-46	No_custom_HMM	No_custom_HMM	No_custom_HMM	35368	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4762	249783	249890	+	PP456879.1	-0.2656352	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4763	249927	250091	+	PP456879.1	-2.508509	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4764	250069	250158	+	PP456879.1	-1.460206	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4765	251202	250198	-	PP456879.1	-2426518.0	59	100.0	0.373	9.107e-26	59	175.554001	4.4403349718301834e-51	No_custom_HMM	No_custom_HMM	No_custom_HMM	59	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4766	252481	251222	-	PP456879.1	-16668040000.0	2987	403.0	0.518	2.912e-125	2987	553.155884	9.637350716726986e-166	No_custom_HMM	No_custom_HMM	No_custom_HMM	2987	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	RNA polymerase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4767	252650	252555	-	PP456879.1	-1.678007	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_4768	252710	252826	+	PP456879.1	-0.6965635	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
